conv_id,turn_no,speaker,utterance,emotion,empathy,politeness
65,10,counselor,Thank you ma'am for telling me this . Please tell me what type of job did they offer to you ?,,highly empathetic,highly polite
65,11,victim,The job was as receptionist of Hotel Counter .,confident,,
65,12,counselor,Ok ma'am . Please be calm . Just let me know have you contacted the Indian Embassy over there .,,non empathetic,highly polite
65,13,victim,"No , I am not able to contact them due to strict monitoring against me . They have also ceased my passport .  ",angry,,
65,14,counselor,Please don't get panic ma'am . I'll help you in the best possible way . Please do  fill the google form and this matter will be forwarded to foreign ministry in India .,,non empathetic,highly polite
65,15,victim,Ok thanks for Your help .,grateful,,
65,16,counselor,Is there anything else you need ?,,non empathetic,low polite
65,17,victim,"Yes , can i get any 24*7 contact no. for emergency help . ",afraid,,
65,18,counselor,You can contact this helpline no. in case of emergency . Ph No. 962474536453 . They're helping the trapped Indian citizen in Dubai .,,highly empathetic,low polite
65,19,victim,Ok thanks for your help .,grateful,,
65,20,counselor,Anything else Riya that I can do for you ?,,highly empathetic,low polite
65,21,victim,No thanks a lot .,sad,,
65,22,counselor,Please be patient . Hope this will serve your purpose and you'll be rescued soon .,,highly empathetic,highly polite
65,23,victim,Thanks .,grateful,,
65,24,counselor,Thanks for visit . Have a nice day .,,highly empathetic,highly polite
66,0,counselor,"Hi this is rakshak , a bot to talk to you in secure environment . How may i help you ?  ",,low empathetic,highly polite
66,1,victim,I want justice for my younger sister .,sentimental,,
66,2,counselor,May i know to whom i am talking with ?,,non empathetic,low polite
66,3,victim,I am Abha Sinha .,confident,,
66,4,counselor,"Hello Abha , Please share me your problem in detail ?  ",,non empathetic,highly polite
66,5,victim,My 13 years old sister was raped a week ago . She was admitted in a near by government hospital . Her condition was very critical . She was not able to fight and surrender herself to death .,sad,,
66,6,counselor,Disgusting ! ! ! How are you trying for justice to that girl ? Means have you complained in police ?,,non empathetic,highly polite
66,7,victim,I want to make sure that the rapist will be given as much harsh punishment as possible : Police has registered complaint but just for the name . Adding one more case to list of available cases .,afraid,,
66,8,counselor,"Ok , You can get the following assistance from Rakshak : PMO Complain , Legal Assistance , NGOs Support , Online Support , Police Complain (Online) .  ",,non empathetic,low polite
66,9,victim,How can I make complain to PMO ?,angry,,
66,10,counselor,"Yes , You can fill an application provided online and submit to the Secretary PMO Office .  ",,highly empathetic,low polite
66,11,victim,Please provide the application form that I need to fill .,afraid,,
66,12,counselor,You can download the form from this link . www.pmocomplainform.gov.in .,,low empathetic,low polite
66,13,victim,Thank you Rakshak for this help .,grateful,,
66,14,counselor,Do you need some other help ?,,non empathetic,low polite
66,15,victim,How can I book an appointment at the PMO ?,afraid,,
66,16,counselor,You can book an appointment on the following site . www . apmttopmo . gov . in .,,low empathetic,impolite
66,17,victim,"After booking appointment , am I able to go and meet in-person ?  ",afraid,,
66,18,counselor,"If you get the appointment , you have right to meet the respective authority .  ",,low empathetic,low polite
66,19,victim,"Okay , Thank you .  ",grateful,,
66,20,counselor,Do you need some other help ?,,non empathetic,low polite
66,21,victim,See you if need anything else . Bye .,afraid,,
66,22,counselor,Thanks for visit . Have a nice day .,,highly empathetic,highly polite
67,0,counselor,"Hi this is rakshak , a bot to talk to you in secure environment . How may i help you ?  ",,low empathetic,highly polite
67,1,victim,I am Snehal . I am sensing something fishy going on in my locality .,afraid,,
67,2,counselor,Thanks Snehal . May i know age please ?,,highly empathetic,highly polite
67,3,victim,I am 18 years old .,sad,,
67,4,counselor,"Ok , snehal , Please elaborate your problem in detail .  ",,non empathetic,low polite
67,5,victim,"There is a garage in my area which is closed since 10 years . Now I am seeing for the past few days , 5-6 men are frequently visiting that place with some weapons with them . I've also heard some type of noise coming from inside and children between 5-10 years are getting missing since the garage started .  ",afraid,,
67,6,counselor,Ok have you talk to this to your father or family member ?,,low empathetic,low polite
67,7,victim,"Yes , I've let my family and even my neighbors to know about this . But no one is ready to get involve in this thing . I am not sure what to do now .  ",afraid,,
67,8,counselor,"Ok , You may take the following help : Women Cell Support , Police Complain , Child line Help , Medical help .  ",,non empathetic,low polite
67,9,victim,Please provide the Childline help no,sentimental,,
67,10,counselor,Please share me your location ?,,non empathetic,low polite
67,11,victim,"I am living in Chandankiyari , Bokaro district , Jharkhand .  ",content,,
67,12,counselor,Ok Thanks . The nearest Chil line help no 54879###### . Do you need some other information ?,,highly empathetic,highly polite
67,13,victim,Rakshak this is really very helpful . Thanks a lot . No thanks . That's all .,grateful,,
67,14,counselor,Thanks for visit . Have a nice day .,,highly empathetic,highly polite
68,0,counselor,Goodmorning . Welcome to Rakshak ! ! How may I help you today ?,,non empathetic,highly polite
68,1,victim,"Hi rakshak , i am looking for help .  ",hopeful,,
68,2,counselor,I need to know your name and age in order to assist you . Can you please tell me ?,,non empathetic,highly polite
68,3,victim,I am Shreya from up and i am of 23 .,surprised,,
68,4,counselor,"Hello Shreya , Please tell me your problem .  ",,highly empathetic,highly polite
68,5,victim,I am perusing graduation from BHU and want to settle my career first then i want to go for marriage . And my father is forcing me to get marry to a D grade govt employ . I am seriously looking for help .,afraid,,
68,6,counselor,This is unacceptable . Forcing you to marry someone is against the law . What kinds of assistance do you . need ?,,non empathetic,low polite
68,7,victim,"I am looking for some women support help , who can make my parents understand about the education of girl .  ",hopeful,,
68,8,counselor,"Sure Shreya , you can contact at the following helpline no . : 022-64625426424 , 033-8373857355 .  ",,low empathetic,low polite
68,9,victim,What are the legal step i can take if they don't understand .,afraid,,
68,10,counselor,"There are various laws in India to protect you from forced marriage . Civil laws applicable to all communitiesâ€”relevant in the context of forced marriageâ€”include the Prohibition of Child Marriage Act , 2006 (PCMA) ; the Guardians and Wards Act , 1890 (G&WA) ; the Majority Act , 1875 ; the Family Courts Act , 1984 (FCA) ; and the Family Courts Rules as laid down in various states , as well as the recent Protection of Women from Domestic Violence Act , 2005 (PWDVA) . One can use the PWDVA to prevent child marriages/forced marriages of daughters , as the Act understands forced marriage as a form of domestic violence (Section 3(a) PWDVA) .  ",,highly empathetic,impolite
68,11,victim,Ok thanks . Can you help me to locate a women cell support for me regarding this ?,grateful,,
68,12,counselor,Ma'am please tell me your location .,,non empathetic,highly polite
68,13,victim,I am from Durgakund Varanasi . 221010 .,afraid,,
68,14,counselor,"Women Support Cell near you : Women Care , Durgakund Varanasi . 221010 .  ",,highly empathetic,impolite
68,15,victim,Thanks for it .,grateful,,
68,16,counselor,Do you need any other help ?,,non empathetic,low polite
68,17,victim,No thanks . Have a nice day .,content,,
68,18,counselor,Hope this will serve your purpose . Thank you for visiting Rakshak .,,highly empathetic,highly polite
69,0,counselor,Rakshak greetings ! How may I assist you today ?,,non empathetic,highly polite
69,1,victim,I am looking for help regarding my marriage .,hopeful,,
69,2,counselor,Sure . I need to know your name and age in order to assist you . can you please tell me ?,,low empathetic,highly polite
69,3,victim,I am Durga Rani for Samsatipur Bihar . I am of 26 .,confident,,
69,4,counselor,"Hello Durga , Please elaborate your problem so that I can help you .  ",,non empathetic,highly polite
69,5,victim,"Hello , My father wants me to marry with a postmaster of the village . As i am post Graduate from patna collage . I want to marry a boy of my choice . I need help .  ",hopeful,,
69,6,counselor,"It is illegal for someone to force you to marry . A forced marriage is a violation of human rights , Durga(Confident) . You can opt for following options in this regard : Legal Help , Human Rights Activists Support , NGOs Help , Women Support Cell .  ",,highly empathetic,low polite
69,7,victim,can you please tell me my fundamental rights against force marriage .,afraid,,
